0.875;217
0.83333333;74
0.83333333;110
0.83333333;146
0.83333333;182
0.77777778;1
0.75;37
0.75;218
0.75;253
0.72727273;289
0.71428571;167
0.7;76
0.68571429;203
0.68;164
0.675;311
0.66666667;2
0.66666667;40
0.66666667;263
0.66666667;325
0.65714286;239
0.65625;131
0.65384615;227
0.65217391;224
0.65;347
0.64285714;4
0.64285714;128
0.64285714;326
0.63636364;168
0.63636364;184
0.63636364;185
0.63636364;254
0.63636364;290
0.63414634;308
0.63333333;230
0.63157895;43
0.63157895;275
0.63157895;362
0.62962963;332
0.62962963;368
0.62857143;341
0.62745098;323
0.6259542;24
0.625;38
0.625;194
0.625;302
0.625;314
0.625;317
0.625;374
0.62068966;197
0.62068966;299
0.61940299;21
0.61904762;278
0.61904762;287
0.61904762;292
0.61764706;236
0.61538462;33
0.61538462;344
0.61538462;380
0.61538462;416
0.61363636;248
0.61363636;353
0.61290323;138
0.61290323;233
0.61290323;338
0.61290323;407
0.61111111;377
0.60897436;136
0.60869565;245
0.60869565;365
0.60714286;92
0.60714286;129
0.60714286;180
0.60714286;335
0.60714286;404
0.60606061;200
0.60588235;22
0.60526316;177
0.60526316;272
0.60526316;281
0.60526316;449
0.60504202;141
0.60465116;36
0.60465116;60
0.60465116;350
0.60416667;395
0.6038961;139
0.60344828;216
0.6015625;69
0.6;30
0.6;53
0.6;72
0.6;127
0.6;148
0.6;149
0.6;165
0.6;166
0.6;170
0.6;204
0.6;209
0.6;221
0.6;223
0.6;242
0.6;260
0.6;293
0.6;305
0.6;312
0.6;371
0.6;398
0.6;437
0.6;440
0.6;452
0.59763314;31
0.59677419;108
0.59638554;34
0.59615385;464
0.59537572;25
0.59509202;67
0.59459459;142
0.59459459;413
0.59459459;446
0.59411765;28
0.59398496;27
0.59375;443
0.59310345;178
0.592;105
0.59183673;359
0.59183673;458
0.59130435;144
0.59090909;158
0.59090909;386
0.59036145;97
0.58974359;348
0.58959538;19
0.58955224;66
0.58823529;7
0.58823529;58
0.58695652;320
0.58536585;206
0.58536585;288
0.58536585;383
0.58490566;103
0.58490566;106
0.58490566;431
0.58385093;100
0.58333333;112
0.58333333;401
0.58181818;467
0.58156028;23
0.58139535;202
0.58064516;132
0.58064516;266
0.58024691;70
0.57894737;10
0.57894737;345
0.578125;99
0.57803468;64
0.57777778;243
0.57777778;422
0.57777778;455
0.57692308;125
0.57692308;247
0.57692308;259
0.57575758;63
0.57432432;175
0.57333333;214
0.57258065;102
0.57225434;61
0.57142857;29
0.57142857;161
0.57142857;163
0.57142857;238
0.57142857;240
0.57142857;269
0.57142857;296
0.57142857;327
0.57142857;328
0.57142857;361
0.57142857;410
0.57142857;419
0.57142857;434
0.57142857;442
0.57142857;465
0.57042254;26
0.56923077;140
0.56737589;32
0.56643357;20
0.56603774;208
0.56521739;274
0.56428571;59
0.56410256;235
0.56390977;137
0.56349206;215
0.56296296;71
0.5625;13
0.5625;155
0.5625;392
0.5625;408
0.5625;425
0.56115108;35
0.56097561;284
0.56097561;309
0.56;126
0.56;461
0.55882353;201
0.55882353;237
0.55813953;249
0.55797101;68
0.55769231;286
0.55737705;179
0.55555556;52
0.55555556;357
0.55555556;396
0.55319149;356
0.55319149;360
0.55319149;389
0.55319149;462
0.55263158;276
0.55223881;107
0.552;143
0.55172414;262
0.55172414;295
0.55172414;331
0.55172414;367
0.55102041;307
0.55;171
0.55;191
0.55;315
0.55;329
0.55;340
0.55;453
0.54901961;468
0.5483871;176
0.54814815;104
0.54545455;62
0.54545455;65
0.54545455;271
0.54545455;406
0.54545455;444
0.54347826;98
0.54347826;429
0.54285714;373
0.54166667;324
0.54166667;428
0.54054054;447
0.54;432
0.53846154;6
0.53846154;79
0.53846154;268
0.53846154;381
0.53846154;417
0.53703704;241
0.53658537;207
0.53571429;162
0.53571429;226
0.53571429;244
0.53488372;351
0.53488372;354
0.53488372;387
0.53488372;456
0.53383459;101
0.53333333;220
0.53333333;403
0.53191489;321
0.53125;234
0.53125;339
0.53061224;205
0.53061224;310
0.52941176;188
0.52941176;301
0.52941176;337
0.52777778;378
0.52727273;394
0.52631579;12
0.52631579;273
0.52631579;363
0.52631579;450
0.525;318
0.52380952;279
0.52380952;420
0.52380952;448
0.52173913;86
0.52173913;122
0.52173913;157
0.52173913;210
0.52173913;246
0.52173913;280
0.52173913;346
0.52173913;390
0.52173913;393
0.52173913;397
0.52173913;426
0.52173913;459
0.52;193
0.51851852;89
0.51785714;427
0.51724138;336
0.51724138;358
0.51724138;405
0.51666667;322
0.51666667;463
0.51612903;91
0.51612903;160
0.51612903;229
0.51612903;372
0.51612903;441
0.515625;466
0.51515152;196
0.51515152;303
0.51515152;375
0.51515152;439
0.51428571;342
0.51351351;130
0.51351351;414
0.51219512;285
0.51219512;376
0.51219512;384
0.51162791;423
0.51111111;343
0.51111111;379
0.51111111;415
0.50980392;277
0.50819672;430
0.5;9
0.5;14
0.5;42
0.5;44
0.5;45
0.5;46
0.5;49
0.5;75
0.5;77
0.5;83
0.5;93
0.5;111
0.5;113
0.5;119
0.5;121
0.5;124
0.5;147
0.5;151
0.5;152
0.5;159
0.5;169
0.5;183
0.5;195
0.5;198
0.5;199
0.5;219
0.5;231
0.5;232
0.5;255
0.5;256
0.5;257
0.5;265
0.5;267
0.5;270
0.5;291
0.5;304
0.5;306
0.5;316
0.5;333
0.5;349
0.5;364
0.5;369
0.5;385
0.5;399
0.5;411
0.5;418
0.5;421
0.5;433
0.5;436
0.5;438
0.5;451
0.5;454
0.49152542;460
0.49122807;319
0.49122807;391
0.49056604;352
0.48979592;313
0.4893617;382
0.48717949;282
0.48484848;370
0.48387097;88
0.48387097;298
0.48387097;334
0.48275862;457
0.48214286;388
0.48148148;400
0.48;85
0.47916667;283
0.47619048;412
0.475;445
0.47368421;355
0.47272727;424
0.47058824;82
0.47058824;187
0.46666667;300
0.46428571;15
0.46153846;5
0.46153846;50
0.46153846;80
0.46153846;115
0.46153846;116
0.46153846;228
0.46153846;409
0.45833333;54
0.45833333;225
0.45833333;366
0.45454545;123
0.45454545;435
0.45;47
0.44827586;297
0.44444444;3
0.44444444;90
0.44444444;264
0.44;402
0.4375;8
0.4375;118
0.4375;154
0.42857143;87
0.42857143;190
0.42857143;294
0.42857143;330
0.42307692;261
0.42105263;11
0.41666667;41
0.4;48
0.4;78
0.4;150
0.4;222
0.38461538;51
0.38461538;81
0.375;39
0.375;156
0.36363636;186
0.35;192
0.33333333;84
0.33333333;114
0.31578947;258
0.3125;120
0.30769231;117
0.29411765;189
0.28571429;153
1;73
1;109
1;145
1;181
0;16
0;17
0;18
0;55
0;56
0;57
0;94
0;95
0;96
0;133
0;134
0;135
0;172
0;173
0;174
0;211
0;212
0;213
0;250
0;251
0;252
